nAcid,nBase,nAtom,AATS0dv,AATS0Z,AATS0v,AATS0p,AATS1p,AATS3p,AATS0i,AATS1i,AATS3i,AATS4i,ATSC1c,ATSC2c,ATSC5c,ATSC6c,ATSC7c,ATSC1dv,ATSC2dv,ATSC5dv,ATSC6dv,ATSC7dv,ATSC8dv,ATSC2d,ATSC5d,ATSC6d,ATSC7d,ATSC1Z,ATSC2Z,ATSC3Z,ATSC5Z,ATSC6Z,ATSC8Z,ATSC3v,ATSC5v,ATSC6v,ATSC7v,ATSC6se,ATSC7se,ATSC6pe,ATSC7pe,ATSC5p,ATSC6p,ATSC5i,ATSC6i,AATSC0c,AATSC1c,AATSC2c,AATSC3c,AATSC5c,AATSC1dv,AATSC2dv,AATSC3dv,AATSC4dv,AATSC5dv,AATSC2d,AATSC3d,AATSC4d,AATSC5d,AATSC2Z,AATSC5Z,AATSC5v,AATSC2se,AATSC3se,AATSC5p,AATSC0i,AATSC4i,AATSC5i,MATS2c,MATS3c,MATS2dv,MATS2d,MATS5d,MATS1Z,MATS2se,MATS2pe,GATS5c,GATS1dv,GATS3dv,GATS1d,GATS3Z,GATS2se,GATS3pe,GATS1are,GATS1p,BalabanJ,nBondsD,RPCG,C1SP2,C2SP2,C1SP3,HybRatio,Xch-5d,Xc-3dv,AXp-1d,AXp-3d,NssCH2,NsNH2,SssCH2,SdsCH,SdssC,SssssC,IC0,IC1,SIC0,SIC1,CIC1,CIC2,CIC3,MIC0,MIC1,MIC2,ZMIC4,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA6,SlogP_VSA1,EState_VSA5,VSA_EState5,VSA_EState6,VSA_EState8,nRot,RotRatio,JGI2,JGI3,JGI6,JGT10,TopoShapeIndex,B03[C-C],B05[C-C],B06[O-O],F02[C-N]
-0.18080290692780673,-0.4502229108624285,-0.08990621923709526,0.5491565793914547,0.5233276906463794,0.6277318004650748,0.021095029650314644,0.36469922199104554,0.30882440575411585,-0.4404263433548789,-0.14597771422979347,-0.20705918498804066,-0.5629866013160073,-0.038146444614589485,-0.25349507598910587,-0.45026961998687187,0.3103138814203291,0.35491816441878093,-0.17354445095593354,0.0069948588691004674,-0.3517299685806622,-1.4639974951308241,-0.04672432737691043,1.1632116580972618,-0.48695435885535776,-0.867833333591023,-0.17604381893003482,0.5014007859147315,-0.49912330312145103,0.07462846256768181,0.26662906225000105,-0.010318647066455687,-1.1047592372254176,0.9884685925871669,0.20146920420534997,-0.39253723929916484,-1.5414768760905206,0.2790867178101355,-0.10803181872791076,-0.48936492828496414,-0.5965023729831336,-0.887222238863488,-0.5098643252987486,-1.4570813913951088,-0.40404743404051796,-1.173397008404742,0.2641374069066262,-0.36862948205982865,-0.9758074442418997,0.6228970049651467,-0.4324877393458058,-0.2227500807776728,-0.1698800718902924,0.690937565263103,-0.372856662203399,-0.6048683627926283,-0.5228972904943863,-0.4057815869908477,-0.24592439817538725,-1.4004382890008198,0.020650339151628717,-0.49345193446335245,-0.5178161657104282,-0.8078861585346796,0.8144488111852952,-0.5090568723020821,0.09998902417122858,-0.23481599652804036,-0.5949723715288502,-1.0956359883096825,0.5085214093612284,0.29127863330650144,-0.01720189314277792,-1.1818136913665749,-0.5103837376134724,-0.5457644883078148,-0.22864907753716635,0.3168631891236773,-0.6217277446638118,-0.05453279878254368,-0.5612038238629191,-0.14780508551241184,-0.13897848190141743,-0.33509852553880615,-0.3017015118585053,-0.7565753706124716,0.7210354999339699,1.288814195574233,-0.4292821562486014,-0.49964852258908193,2.911127637053069,-0.07462306296951558,-1.232052465003245,-0.20412414523193148,-0.24285151692524218,-0.1161447796951453,-0.25693778275960255,0.12237668110110703,-0.2944409705025282,-0.7356687909479422,-0.4128512616753106,-2.911127637053069,0.2041241452319315,0.1998228928730001,0.4765293496284211,-0.04243486802036932,0.4418968157820949,-0.30090747014420133,-0.7226151313712643,-0.7318276320073309,-0.12438821217827627,0.8191840568684274,0.8368484142883215,-0.345468074528642,-0.36778625329236275,-0.2614881801423402,-0.4649864358921707,0.036063975147896214,-0.3505507653057284,-0.3530315402677953,-1.059087033602284,0.29444097050252827,-0.7482298138178833,0.6200437242417768,0.5168203824882149,0.7405709546778518,0.24344028645358068,0.416983297106627,0.25318650796349446,0.1729332800638262,0.5291148315967185,0.9324428678326026,0.7551019777915584,-0.4312540912499864
-0.4331118256455531,-0.6927223785813957,-0.39217223082500374,0.7819128017761697,0.4659498477579479,0.7780651041258436,-0.22520744850553523,0.3964698950755955,-0.3443126929778409,-0.6001913655119722,-0.2442799341583617,0.357773266547062,-0.10670112621940031,0.13928558606429464,0.06834580405350021,-0.02925499644469745,0.047023821289292604,0.22423994506567502,-0.47852521779803137,-0.2013447582638248,0.7657586979846774,-0.36909003069538043,-0.1813398855793389,-0.4105361061031873,-0.5095408123090234,0.4692435162889588,0.48777514916437986,0.07967587236476342,0.3521454312654557,-0.20191059023535737,0.33741536225481666,0.527476864363476,-0.1682329077225907,-0.2386849831395498,0.450070181167154,-0.17899767871004074,0.5524224700660794,0.04310321911822327,-0.11719640870315362,-0.01906139275953735,-0.29371012606808683,-0.022335441280966508,-0.6354485198660423,1.0157619368240074,-0.43523680670096637,1.1483694424256217,0.04560055171880542,-0.4994822454966883,-0.9517132328707152,0.5629778673735232,-0.13419419414395997,-0.9637680382508342,-1.613158011612381,0.939492143363264,-0.14870522649199266,0.05285058101219763,-1.3328833234878772,-0.6125987564671012,0.03541252410842424,1.1484181487244935,-1.0216526373324923,-0.2755114876892811,-0.4665975069671555,-1.2617445373563054,0.8140947205246769,-0.6589005881102172,0.09286527423817675,0.11348533115869212,-0.6776709520455583,-1.2326634196685988,0.5814103741890528,-0.1159688861871568,-0.9306305039956244,0.6006389206426987,-0.5941955750990585,-0.8254619446542062,-0.5743725245986281,0.427546848949082,-0.7413385120871546,-0.5563977715352361,-0.12814881953121932,0.28306500019917763,-0.06928312736535785,-0.026824978676327837,-1.0716841343261692,-0.6559222219235437,0.7956606041149742,1.517211649090682,-0.14438374804001197,1.8959265870437878,-0.478910091850172,-0.8991372367837599,-1.8964875344661662,-0.20412414523193148,-0.6328405266425439,0.1410469541774515,-0.015351189983624619,-0.848612767271048,-0.2944409705025282,-0.16920244934153153,4.173038839599278,0.47891009185017197,0.2041241452319315,0.18991165669996685,0.9731280324981151,0.6112553847046046,1.4958253582169394,-1.2004249127617104,-1.1468860223156196,-1.0632278248991447,-0.370538779491638,0.6790225191618255,0.5992002734252563,-0.7367186734374335,-0.36778625329236275,-0.2614881801423402,-0.7138124655746495,-0.7929008578727809,-0.6324749566712382,-0.3530315402677953,0.3990506970573224,0.29444097050252827,-0.16223661107174034,0.26149704426573744,0.5296034506834701,1.0490027482031787,0.04456599475700354,-0.711603480925581,-0.006041893905352951,1.2070189927783856,0.5291148315967185,-0.8898558142079599,0.9550445980819688,-0.5751688753887036
-0.6133324786285431,-0.8659362809770935,-0.0626340979661747,0.935903473615176,0.4249656750039244,0.8854460333792498,-0.4011377868786711,0.6524759124531426,-0.14185199300280887,-0.7143092364272066,-0.2705331615330711,0.27706362794066114,-0.531302784279119,-0.21041836108517156,-0.24286748975904204,0.02531066951136605,-0.11387203658401847,0.32806160961725944,-1.075136210913086,-0.6511787145738354,0.9185064780406815,-0.4409856763354265,-0.1813398855793389,-0.4105361061031873,-1.1972882168919814,-0.738450672024495,0.35729693766639276,0.5768351313297979,-0.40298707989597415,-0.6393153612963055,0.5672841150670263,0.572339888684748,-0.8869369538044048,0.17871419211074113,0.5451905875197448,-0.2696742114169112,-1.0841974608814842,0.6642604369366022,-0.06260985178765431,0.14894905084846197,-0.35732382719695693,-0.015651164271259333,-0.7886408819077095,-1.1875409500672844,-0.50393576526273,-0.8049570617184197,0.005031980583509875,-0.7602211106335766,-0.9386718081460284,0.6008524155399508,-0.07392589402239537,-1.2449690323116915,-1.4420516504333858,1.08283247858814,-0.2019863070133529,0.17991874105696812,-1.2390618172600332,-0.43317472866566314,-0.11923717366615129,-1.268964087049575,-0.9747382885272997,-0.24879648258006998,-0.51798148641786,-1.3211448168602342,0.9123840854578248,-0.8044297247108276,0.08777688152043046,0.1709995558815381,-0.7815413687749743,-1.2123544219339233,0.6165737003983769,0.0987041516903879,-0.5826833257774946,-1.1112347581298236,-0.6821170875162921,-0.6877641958842097,-0.36355429438385817,0.592714783598662,-0.7011166609112842,-0.5331794872011376,-0.3284948283122797,0.43118919997899563,-0.2850319120797634,0.07234648624968877,-0.31167954640245,-0.9800318911818808,1.2372613954389482,1.680352684380178,-0.5149871684980739,2.067039092564688,-0.478910091850172,-0.9580311055468529,-1.6117296488823587,-0.20412414523193148,-0.6317033494198563,-0.14439395979692266,-0.27607901401848167,-0.9179691555041763,-0.2944409705025282,-0.33127493777175,1.0452991042696032,0.47891009185017197,0.2041241452319315,0.18283220241808285,0.9287903857796271,-0.10920028762179472,0.9258591681395215,-0.6125884306558075,-0.7097133133092868,-1.0964492816041975,-0.5463606101221017,0.44146425577374654,0.7251021474375307,-0.5459451127399608,-0.36778625329236275,-0.2614881801423402,-0.8915453407200857,-0.9810187631057425,-0.8338493754504337,-0.3530315402677953,0.3990506970573224,0.29444097050252827,-0.32989595743807715,0.8834657745541806,0.6483034199316783,1.1229470923834322,-0.09748706818359676,0.6319522066705908,0.08944634798464988,0.5820221317933209,0.5291148315967185,1.2795473778297102,1.0978607528615711,-0.6779651479231688
-0.7484979712042608,-0.9958467105019857,0.12486173630832209,0.512655375043932,-0.3704425484419405,-0.23231669156014348,-1.524326466082492,-0.282533840835996,-0.5655243498083856,0.4090177240750775,0.5653286889771355,0.6072242528298099,-0.4764227090940527,-0.5074451315764952,-0.1686473250787495,0.13813180327491037,-0.17822403789773644,-0.08315166255390406,-1.4598400640832365,-0.5188608845468775,0.14264449911596094,-1.124017261977879,0.5903099488637749,1.396596589096069,-1.0059679353109992,-1.2674504151666341,0.10030146724541615,0.7221040707459438,-1.000214743647253,-0.7383503954080357,0.7750378301760156,-0.17160542488574881,-1.7740438035767572,1.4106592143934928,0.6924413279842423,-1.109755233312916,-2.0652123858471367,0.8504359288604219,-0.5948440600479573,-0.09437356958141525,-1.2138950595357298,-0.17099312402096947,-1.176102528160578,-1.9772119215415584,-0.7801907879814975,-1.356808381187954,-0.1436522273655295,-1.116969422269747,-0.38620202228268735,0.7473291528688172,0.01466906107867888,-1.4478445380157892,-0.6415913323128958,1.1573069412855104,-0.46058783562841066,-0.12159811628997082,-0.626647991385887,-0.3865567424084447,-0.2971903532744915,-1.8935171425980415,-0.7504292024370477,-0.4768175510546909,-0.7909017505789403,-1.0992133313129562,1.013384770324508,-1.0522904818410643,-1.622116597716479,0.016152133902395366,-1.0414719122006477,-0.6313146036893335,0.8718446331986168,0.3579180233383056,-0.24159049659161017,-1.5804174406359695,-0.9969604763400295,-0.5013149084349131,-0.10199085887339579,0.6981413731050455,0.35447418059692304,-0.025797107509749968,-0.3755170665731986,0.6150185641454605,0.12194490800215772,0.2172719206815012,2.5921214797811665,-0.27515715046770844,1.3985819894781208,-0.7667628757959214,-0.6209958205549091,-0.49964852258908193,-0.478910091850172,-0.07462306296951558,0.7612527553453509,-0.20412414523193148,-0.7173421208207194,-0.15322182867142226,-0.28206064884968524,0.12237668110110703,-0.2944409705025282,-1.0237147024235915,-0.4128512616753106,0.47891009185017197,0.2041241452319315,-0.360370882340245,-0.6407994668000523,-0.800406070941796,-1.042368391316314,0.8987395702812921,1.222386548805577,0.7419320635909978,-0.8716535303929207,-1.765345932035428,-0.8024597016968046,2.1334101235551284,-0.36778625329236275,-0.2614881801423402,-0.15010710558421198,-0.41510749380086986,-0.984880192706478,-0.3530315402677953,0.3990506970573224,0.29444097050252827,-1.0462050575452988,0.96578516614116,0.6893918695641896,1.2424396366711008,-0.20402686762638325,0.6991299916147021,0.03827754745398837,0.7098623993011106,0.5291148315967185,1.388017538342743,1.2049728711956273,-0.7550623539430589
-1.6946564116650173,-1.9052197099012476,-0.9489780414187642,-0.6726208841940827,-4.081244180561866,-1.8012819537182452,-2.127631771281927,1.1016244756626308,-3.6964866026639513,-1.4961002404806134,-2.824615590099985,3.0141733479951185,-0.17872111086195921,0.6634797558736585,1.7678940438806674,2.0289398848018974,-2.2186274881430585,1.2827768189823172,-0.21229002330098076,0.9923273105825637,2.794589611670576,-1.9131384275450232,0.10261480750390865,-0.4105361061031873,2.925529770412008,-0.2430836736086591,-0.4357083307794024,-0.014007088361986457,3.263500997886388,-0.8334913758977344,1.2438742526832889,1.389897445856544,-2.29723519790781,-0.2386849831395498,2.3299535562989355,-0.3844596915501613,-1.2674976452881983,-0.08254136477274018,-2.438355962258268,0.7028584751265475,-2.909690737483471,0.6474408315710224,-1.0878652654591592,-0.8101833070398067,-0.13297605153768977,0.13178170635739486,-3.7877165954155476,0.4041670151103066,3.2525575862299436,-4.0728839134058825,3.109226013518573,-1.0113046814236206,0.022015627820097694,-0.2533558264155705,0.222170255030561,2.5388701176978112,2.440609933305388,1.882179676174646,0.11139402851968976,0.39123207524976167,-3.2306999941679244,0.5645907905438855,-0.3397693628769348,1.5822091469773674,-2.2355229719257386,-0.4997671137131269,-0.06155078867505654,-1.4978688596593766,0.963437308595284,2.4678023873697903,-3.4990255510484376,0.08985102545939049,-0.536350587457047,2.2362155696438126,-0.42897566417390093,2.22707584468919,0.8917236448714104,2.4336490602395267,0.4024400743812662,-1.6469355052323094,0.8889709513317946,0.18517961066406466,-3.2014529745207594,-0.3148863336469113,-1.6816929726285288,2.280967723763983,0.6620890012318935,-0.7667628757959214,3.2012881151608426,-0.49964852258908193,-0.478910091850172,-0.07462306296951558,0.7612527553453509,-0.20412414523193148,-2.7711779321731274,2.813618994948778,1.9550033356191707,3.0353450247610874,-0.2944409705025282,2.095110071685204,-0.4128512616753106,0.47891009185017197,0.2041241452319315,-3.236399157409256,-1.2769278263886898,-0.404357433758095,-0.36176371075946956,-0.5536289438189338,0.30845998365412197,0.9861615507676701,-3.130907841007025,-3.2100967243113194,-2.662851390970016,-0.4875878890944057,4.427524869564821,4.641415198752264,-3.124259798914586,-1.1670599420488135,-2.04209590504106,-0.3530315402677953,0.3990506970573224,0.29444097050252827,0.42175518940104006,0.005392271976206978,2.3575828980106084,-2.4995636496045672,-2.938548332961834,-0.711603480925581,-4.5095269601208425,1.2070189927783856,0.5291148315967185,-0.8898558142079599,-1.0443815958247176,-1.2947427917648462
-1.1124050631069158,-1.3456055558651645,4.209124137966915,1.6096061296586277,0.45712248866605304,2.0972549984322004,0.29570213331115086,2.176467114735109,0.8887148437489828,-2.662129770589798,-1.969920598925223,0.002855622353393467,-2.338557666885457,-3.6261253564881364,-3.9301587757527785,2.714671835376629,-2.1164496252738667,-2.6979396610267634,-1.3026568646529961,-3.4152920513549785,-2.0080515422317737,2.2843484110208703,-1.6071630536040085,0.5649042248304607,-1.9259331999861238,4.244591818462771,-0.21549351597779903,-2.663467166303572,-1.3714667718534894,-2.9872001975385305,1.9361932512998685,-2.9134995715193654,0.8601186428137266,-2.129035146665012,0.7420075919381887,1.4136182142023437,1.1870987609636168,-2.5407644995707734,-1.8678030355315307,-1.9302772649307787,-0.4383952782423205,-1.3931016920601416,2.7535925692952854,-0.40930873693254366,4.032363341535645,-0.4833953670146417,-0.545561465247242,-1.0267418501660008,-0.2697255739971472,0.9048663889230532,0.5155401194874569,0.23843463952389918,1.325691985557708,1.1709568854787071,-1.4140981152203884,0.11591434169495134,1.9368449275167943,-0.7497262278655025,-0.922234647823328,0.7130929163557472,0.6648900878168543,-0.4956710164092261,-0.49666795140649506,-0.6195482144889084,1.4145255604132376,-0.645039159007179,2.1439776641888852,-0.7216971067387655,-0.0025606793969739717,-0.7853849016153943,1.3201712797318408,1.8248764568874147,2.4961220434968334,-0.03513243764549196,3.0822299518110445,0.6484404710592682,1.2475656938986097,0.6899948990027561,-1.997527280635193,1.931199861303538,-1.9201395825345753,1.2742323660574961,1.9673590276461754,1.7298839988025307,-1.0113432373239628,-0.3917613755661134,-0.3685458676476271,-0.7667628757959214,-1.8373069848702033,-0.49964852258908193,-0.478910091850172,4.111371970464098,0.7612527553453509,4.898979485566356,1.4215959813197931,-2.0879527777942246,-1.859258932244408,2.587196048365249,-0.2944409705025282,-3.004976708024482,-0.4128512616753106,0.47891009185017197,-4.898979485566357,0.3507117009213275,0.693134118141885,-3.577520948606417,-1.7043069372055175,3.3890272240334567,2.6411884406211565,0.6606119891019948,-0.9890330752468143,0.5299051076702265,1.567424144194946,3.354629709830825,-0.36778625329236275,-0.2614881801423402,0.5900388610832688,0.890961403326089,-1.3915016198768766,-0.3530315402677953,-4.427444585495233,0.29444097050252827,-3.095763844831546,3.1377506337742247,-1.0658223938408022,0.08515911215909412,0.34621162751827045,2.7815871553905605,0.2746658202743961,1.558852886341516,0.5291148315967185,1.6800525830742954,1.4933516485573426,-0.9626317527731737
-1.3161930354807145,1.7322722876957999,0.08906707705075245,1.100939769170438,-0.5041619277630061,0.6958754874525461,-1.1543264538703482,1.0650901371356094,0.037273837342661605,0.9462162115918293,1.840241811473715,1.168674958468382,-0.5522743046266544,-0.7057110084551435,0.5494650930491122,1.2727363917441996,-1.6982851217811379,0.4483914914435834,-0.47729855930190085,0.8693808076991142,0.5537118695167412,1.8770202245650223,2.5086020446448676,1.5874940553257033,0.3603857551863242,0.48236898533375133,2.6898585294606905,0.7931070899864694,1.5280967341621219,0.21159417912588555,1.0950032271832126,-1.274366824910533,-0.05093761199275184,1.1752764283435082,1.1653876873822662,-2.1820039138486877,1.3443507367191374,1.6140820696903804,-1.60732117973272,1.1867422707970696,-0.9906952708724416,2.261501047116542,-1.2575597342238856,1.4022873233695983,-1.2820388688304276,2.428986848750063,-0.9352684400114387,-1.5126853200578978,1.273920542794591,-0.023995880547542002,0.7240275785103704,-0.46205711880512157,2.050362480104534,-0.10812445327080202,-2.2369581001359244,0.23157791899767566,0.8521081252165299,-2.2533589746675844,-2.4997718541755893,0.2511630645006976,0.5938988179149903,-0.8134214387911739,-1.209083931212493,0.7075764072260441,0.2915084192406718,-1.304159052983776,1.770560565623181,-1.8171717552088527,-1.615174874460848,0.9973661958899023,0.5755363816992387,2.1618720927231703,1.5722828622799248,-0.21782277627347385,1.360274252918568,2.1741863890577005,2.3829744958120775,0.9528546115034293,-1.39073354202782,1.8498243284060243,-1.682455349227027,1.4417824759909676,-1.0200287923160327,1.3167981246913585,1.5593736532791411,-1.3981212762760342,0.6982185320897748,-0.7667628757959214,-0.586062637913987,-0.49964852258908193,-0.478910091850172,-0.07462306296951558,0.7612527553453509,-0.20412414523193148,-1.0964019141507508,-1.5359594521507673,-1.4092255331135628,-1.188459073545884,3.1923599959747797,-0.43445950565799063,-0.4128512616753106,0.47891009185017197,0.2041241452319315,2.1920628301148595,2.0544022927819956,0.951174678300521,2.0074251469748985,-1.26447025600149,-1.7276602543063955,-1.8627139860960662,0.06200775790124933,1.0893361652741722,1.256440542142451,-0.8937750917768948,-0.36778625329236275,-0.2614881801423402,-0.6247904643568705,-1.714678604180577,0.1396479378708204,-0.3530315402677953,0.3990506970573224,-3.19235999597478,-0.43663743697270285,-1.4544049271545214,-2.309037704499654,0.625591740245567,-0.08627238504722755,-0.711603480925581,-0.3525205837252023,0.17293328006382672,0.5291148315967185,-0.8898558142079599,-1.0443815958247176,2.806828535680737
0.8284327641585447,0.519774956375948,-0.47171591774587257,-1.3309478008473365,-0.6672625424401216,-1.0839392680253173,0.7826676256740445,-0.3968774466697282,-0.04913362035599129,0.1662724865839533,-0.6029129384243407,-0.41747310246968294,0.36717703365747645,0.8494922469375161,0.7076373237995036,-0.2211694764643061,0.17244484900968307,0.5338926013710793,1.0195724505608479,0.6982600292488057,0.016389701388618554,-0.21274679376245076,-0.08668832131290793,-0.4105361061031873,1.3010285755264113,0.0472898798120711,-0.47668211249532566,-0.029166143493925073,0.4186080136616866,0.471648651063372,-0.8364601671967143,0.39622882504638435,0.6494387872718629,-0.2386849831395498,-0.5938855133784766,0.5988293008575983,0.6305988177504604,-0.24765733260689707,0.0854732350729052,0.4665434302414832,0.19163215255777444,0.2796492441970232,0.6435412974931096,0.8095586390546031,0.30670706713923473,0.2898299642963425,-0.21413670636367357,1.3808877321971527,1.0307280320075793,-1.602756091498795,0.12911168326768993,0.9098252276228438,0.5522818541436337,-1.0123652102775083,1.139983058582443,-0.3044457512760321,1.090932179461251,1.0570091296516109,0.4878789487942602,0.5365233239008468,-0.09988016216867535,-0.24481744640165842,0.05526235594139255,1.378352810297021,-1.6116036429081846,0.7524158639239558,0.08888491934899391,-0.6696753795260979,0.8388223706680493,1.374610994680383,-1.9490875646358923,-0.8950315688528717,0.18102457990423076,0.9198074294780461,0.11781901330233253,0.35694398303154484,-0.45858443437427804,-0.14962056082290712,1.1969865054193058,-1.1625628079779877,0.9336338198558745,-1.3435235377173047,-0.513919450285595,-1.2237012967545737,-0.7267755439799216,1.0380368175063914,-1.1054039726348701,-0.7667628757959214,1.0648058857747742,-0.49964852258908193,-0.478910091850172,-0.07462306296951558,0.7612527553453509,-0.20412414523193148,0.3834742675772133,0.9593152748624113,0.5473702322363911,1.0933661280167775,-0.2944409705025282,1.5331148823235146,-0.4128512616753106,0.47891009185017197,0.2041241452319315,-0.8861170393050695,-1.13030968631026,0.07060324616037564,-0.8839026875801932,0.2651917789061978,0.7118145216801838,1.3180103260365188,0.35034197644840853,-0.694716408903499,-1.2257279184276697,0.11030064424482765,1.2306507860615947,1.37281294452156,0.1415452820300184,0.8381465876149728,0.7771459959274469,-0.3530315402677953,0.3990506970573224,0.29444097050252827,1.0126370237732312,-0.5068172718345393,0.6702172546160635,-1.6777903983207376,0.37602315918563206,-0.711603480925581,-0.7612940848318187,-0.9141824680580116,0.5291148315967185,-0.8898558142079599,-1.0443815958247176,0.14440504314616048
